caudal;caudalparcial;hydrodatetime
2,104;0,839;2024/2/10 12:40
2,102;0,839;2024/2/10 12:50
2,096;0,839;2024/2/10 13:00
2,097;0,839;2024/2/10 13:10
2,094;0,839;2024/2/10 13:20
2,081;0,832;2024/2/10 13:30
2,041;0,811;2024/2/10 13:40
2,01;0,798;2024/2/10 13:50
2,004;0,798;2024/2/10 14:00
2,006;0,798;2024/2/10 14:10
1,999;0,798;2024/2/10 14:20
1,972;0,784;2024/2/10 14:30
1,958;0,778;2024/2/10 14:40
1,938;0,771;2024/2/10 14:50
1,922;0,765;2024/2/10 15:00
1,908;0,759;2024/2/10 15:10
1,882;0,746;2024/2/10 15:20
1,862;0,74;2024/2/10 15:30
1,841;0,728;2024/2/10 15:40
1,829;0,722;2024/2/10 15:50
1,815;0,716;2024/2/10 16:00
1,801;0,71;2024/2/10 16:10
1,785;0,704;2024/2/10 16:20
1,761;0,692;2024/2/10 16:30
1,752;0,692;2024/2/10 16:40
1,74;0,686;2024/2/10 16:50
1,736;0,686;2024/2/10 17:00
1,731;0,686;2024/2/10 17:10
1,723;0,681;2024/2/10 17:20
1,721;0,681;2024/2/10 17:30
1,713;0,675;2024/2/10 17:40
1,694;0,669;2024/2/10 17:50
1,671;0,664;2024/2/10 18:00
1,662;0,664;2024/2/10 18:10
1,651;0,658;2024/2/10 18:20
1,648;0,658;2024/2/10 18:30
1,639;0,653;2024/2/10 18:40
1,636;0,653;2024/2/10 18:50
1,632;0,653;2024/2/10 19:00
1,63;0,653;2024/2/10 19:10
1,606;0,642;2024/2/10 19:20
1,587;0,637;2024/2/10 19:30
1,582;0,637;2024/2/10 19:40
1,576;0,637;2024/2/10 19:50
1,569;0,632;2024/2/10 20:00
1,566;0,632;2024/2/10 20:10
1,563;0,632;2024/2/10 20:20
1,554;0,632;2024/2/10 20:30
1,542;0,626;2024/2/10 20:40
1,538;0,626;2024/2/10 20:50
1,534;0,626;2024/2/10 21:00
1,526;0,621;2024/2/10 21:10
1,529;0,621;2024/2/10 21:20
1,528;0,621;2024/2/10 21:30
1,521;0,621;2024/2/10 21:40
1,497;0,616;2024/2/10 21:50
1,486;0,616;2024/2/10 22:00
1,462;0,611;2024/2/10 22:10
1,284;0,577;2024/2/10 22:20
1,21;0,503;2024/2/10 22:30
1,214;0,507;2024/2/10 22:40
1,222;0,515;2024/2/10 22:50
1,222;0,515;2024/2/10 23:00
1,214;0,507;2024/2/10 23:10
1,206;0,499;2024/2/10 23:20
1,303;0,596;2024/2/10 23:30
1,598;0,681;2024/2/10 23:40
1,692;0,692;2024/2/10 23:50
1,675;0,669;2024/2/11
1,622;0,648;2024/2/11 00:10
1,552;0,626;2024/2/11 00:20
1,492;0,611;2024/2/11 00:30
1,436;0,596;2024/2/11 00:40
1,396;0,591;2024/2/11 00:50
1,358;0,582;2024/2/11 01:00
1,326;0,577;2024/2/11 01:10
1,304;0,572;2024/2/11 01:20
1,284;0,568;2024/2/11 01:30
1,269;0,568;2024/2/11 01:40
1,257;0,563;2024/2/11 01:50
1,254;0,563;2024/2/11 02:00
1,251;0,563;2024/2/11 02:10
1,25;0,563;2024/2/11 02:20
1,248;0,563;2024/2/11 02:30
1,251;0,563;2024/2/11 02:40
1,258;0,563;2024/2/11 02:50
1,27;0,568;2024/2/11 03:00
1,277;0,568;2024/2/11 03:10
1,288;0,572;2024/2/11 03:20
1,29;0,572;2024/2/11 03:30
1,291;0,572;2024/2/11 03:40
1,294;0,572;2024/2/11 03:50
1,297;0,572;2024/2/11 04:00
1,299;0,572;2024/2/11 04:10
1,301;0,572;2024/2/11 04:20
1,302;0,572;2024/2/11 04:30
1,302;0,572;2024/2/11 04:40
1,302;0,572;2024/2/11 04:50
1,302;0,572;2024/2/11 05:00
1,305;0,572;2024/2/11 05:10
1,309;0,572;2024/2/11 05:20
1,319;0,577;2024/2/11 05:30
1,325;0,577;2024/2/11 05:40
1,341;0,582;2024/2/11 05:50
1,346;0,582;2024/2/11 06:00
1,353;0,582;2024/2/11 06:10
1,358;0,582;2024/2/11 06:20
1,365;0,587;2024/2/11 06:30
1,368;0,587;2024/2/11 06:40
1,367;0,587;2024/2/11 06:50
1,37;0,587;2024/2/11 07:00
1,375;0,587;2024/2/11 07:10
1,383;0,591;2024/2/11 07:20
1,394;0,591;2024/2/11 07:30
1,411;0,596;2024/2/11 07:40
1,413;0,596;2024/2/11 07:50
1,57;0,642;2024/2/11 08:00
1,785;0,728;2024/2/11 08:10
1,79;0,716;2024/2/11 08:20
1,714;0,675;2024/2/11 08:30
1,609;0,637;2024/2/11 08:40
1,346;0,596;2024/2/11 08:50
1,261;0,511;2024/2/11 09:00
1,245;0,495;2024/2/11 09:10
1,269;0,519;2024/2/11 09:20
1,327;0,577;2024/2/11 09:30
1,661;0,692;2024/2/11 09:40
1,732;0,704;2024/2/11 09:50
1,671;0,664;2024/2/11 10:00
1,584;0,632;2024/2/11 10:10
1,554;0,621;2024/2/11 10:20
1,594;0,642;2024/2/11 10:30
1,584;0,637;2024/2/11 10:40
1,586;0,637;2024/2/11 10:50
1,584;0,637;2024/2/11 11:00
1,569;0,632;2024/2/11 11:10
1,367;0,582;2024/2/11 11:20
1,11;0,519;2024/2/11 11:30
1,142;0,536;2024/2/11 11:40
1,27;0,568;2024/2/11 11:50
1,354;0,587;2024/2/11 12:00
1,374;0,587;2024/2/11 12:10
1,378;0,587;2024/2/11 12:20
1,386;0,591;2024/2/11 12:30
1,38;0,587;2024/2/11 12:40
1,363;0,582;2024/2/11 12:50
1,336;0,577;2024/2/11 13:00
1,315;0,572;2024/2/11 13:10
1,299;0,568;2024/2/11 13:20
1,289;0,568;2024/2/11 13:30
1,276;0,563;2024/2/11 13:40
1,273;0,563;2024/2/11 13:50
1,29;0,568;2024/2/11 14:00
1,311;0,572;2024/2/11 14:10
1,338;0,577;2024/2/11 14:20
1,405;0,591;2024/2/11 14:30
1,706;0,698;2024/2/11 14:40
1,86;0,759;2024/2/11 14:50
1,817;0,722;2024/2/11 15:00
1,72;0,675;2024/2/11 15:10
1,619;0,637;2024/2/11 15:20
1,575;0,626;2024/2/11 15:30
1,591;0,637;2024/2/11 15:40
1,578;0,632;2024/2/11 15:50
1,555;0,626;2024/2/11 16:00
1,532;0,616;2024/2/11 16:10
1,504;0,611;2024/2/11 16:20
1,455;0,596;2024/2/11 16:30
1,427;0,591;2024/2/11 16:40
1,412;0,591;2024/2/11 16:50
1,397;0,587;2024/2/11 17:00
1,228;0,554;2024/2/11 17:10
1,091;0,491;2024/2/11 17:20
1,089;0,499;2024/2/11 17:30
1,127;0,54;2024/2/11 17:40
1,239;0,563;2024/2/11 17:50
1,276;0,568;2024/2/11 18:00
1,287;0,568;2024/2/11 18:10
1,293;0,568;2024/2/11 18:20
1,297;0,568;2024/2/11 18:30
1,318;0,572;2024/2/11 18:40
1,353;0,582;2024/2/11 18:50
1,371;0,587;2024/2/11 19:00
1,37;0,587;2024/2/11 19:10
1,36;0,582;2024/2/11 19:20
1,356;0,582;2024/2/11 19:30
1,35;0,582;2024/2/11 19:40
1,346;0,582;2024/2/11 19:50
1,336;0,577;2024/2/11 20:00
1,332;0,577;2024/2/11 20:10
1,327;0,577;2024/2/11 20:20
1,286;0,568;2024/2/11 20:30
1,192;0,545;2024/2/11 20:40
1,107;0,527;2024/2/11 20:50
1,092;0,527;2024/2/11 21:00
1,143;0,54;2024/2/11 21:10
1,171;0,545;2024/2/11 21:20
1,213;0,554;2024/2/11 21:30
1,23;0,558;2024/2/11 21:40
1,227;0,554;2024/2/11 21:50
1,23;0,558;2024/2/11 22:00
1,222;0,554;2024/2/11 22:10
1,239;0,558;2024/2/11 22:20
1,325;0,577;2024/2/11 22:30
1,407;0,596;2024/2/11 22:40
1,451;0,606;2024/2/11 22:50
1,466;0,606;2024/2/11 23:00
1,472;0,606;2024/2/11 23:10
1,468;0,606;2024/2/11 23:20
1,452;0,601;2024/2/11 23:30
1,433;0,596;2024/2/11 23:40
1,417;0,596;2024/2/11 23:50
1,398;0,591;2024/2/12
1,384;0,587;2024/2/12 00:10
1,377;0,587;2024/2/12 00:20
1,372;0,587;2024/2/12 00:30
1,361;0,582;2024/2/12 00:40
1,345;0,577;2024/2/12 00:50
1,331;0,577;2024/2/12 01:00
1,311;0,572;2024/2/12 01:10
1,293;0,568;2024/2/12 01:20
1,277;0,563;2024/2/12 01:30
1,268;0,563;2024/2/12 01:40
1,263;0,563;2024/2/12 01:50
1,255;0,558;2024/2/12 02:00
1,254;0,558;2024/2/12 02:10
1,256;0,558;2024/2/12 02:20
1,256;0,558;2024/2/12 02:30
1,261;0,563;2024/2/12 02:40
1,261;0,563;2024/2/12 02:50
1,256;0,558;2024/2/12 03:00
1,262;0,563;2024/2/12 03:10
1,261;0,563;2024/2/12 03:20
1,261;0,563;2024/2/12 03:30
1,262;0,563;2024/2/12 03:40
1,262;0,563;2024/2/12 03:50
1,261;0,563;2024/2/12 04:00
1,261;0,563;2024/2/12 04:10
1,261;0,563;2024/2/12 04:20
1,256;0,558;2024/2/12 04:30
1,257;0,558;2024/2/12 04:40
1,258;0,558;2024/2/12 04:50
1,264;0,563;2024/2/12 05:00
1,265;0,563;2024/2/12 05:10
1,267;0,563;2024/2/12 05:20
1,267;0,563;2024/2/12 05:30
1,267;0,563;2024/2/12 05:40
1,268;0,563;2024/2/12 05:50
1,268;0,563;2024/2/12 06:00
1,268;0,563;2024/2/12 06:10
1,269;0,563;2024/2/12 06:20
1,272;0,563;2024/2/12 06:30
1,274;0,563;2024/2/12 06:40
1,274;0,563;2024/2/12 06:50
1,275;0,563;2024/2/12 07:00
1,275;0,563;2024/2/12 07:10
1,273;0,563;2024/2/12 07:20
1,273;0,563;2024/2/12 07:30
1,272;0,563;2024/2/12 07:40
1,272;0,563;2024/2/12 07:50
1,272;0,563;2024/2/12 08:00
1,272;0,563;2024/2/12 08:10
1,266;0,558;2024/2/12 08:20
1,273;0,563;2024/2/12 08:30
1,273;0,563;2024/2/12 08:40
1,274;0,563;2024/2/12 08:50
1,275;0,563;2024/2/12 09:00
1,276;0,563;2024/2/12 09:10
1,275;0,563;2024/2/12 09:20
1,275;0,563;2024/2/12 09:30
1,275;0,563;2024/2/12 09:40
1,274;0,563;2024/2/12 09:50
1,274;0,563;2024/2/12 10:00
1,269;0,563;2024/2/12 10:10
1,27;0,563;2024/2/12 10:20
1,273;0,563;2024/2/12 10:30
1,271;0,563;2024/2/12 10:40
1,268;0,563;2024/2/12 10:50
1,266;0,563;2024/2/12 11:00
1,253;0,558;2024/2/12 11:10
1,257;0,558;2024/2/12 11:20
1,257;0,558;2024/2/12 11:30
1,254;0,554;2024/2/12 11:40
1,258;0,558;2024/2/12 11:50
1,256;0,554;2024/2/12 12:00
1,256;0,554;2024/2/12 12:10
1,254;0,554;2024/2/12 12:20
1,252;0,554;2024/2/12 12:30
1,252;0,554;2024/2/12 12:40
1,251;0,554;2024/2/12 12:50
1,245;0,549;2024/2/12 13:00
1,245;0,549;2024/2/12 13:10
1,241;0,549;2024/2/12 13:20
1,24;0,549;2024/2/12 13:30
1,242;0,549;2024/2/12 13:40
1,243;0,549;2024/2/12 13:50
1,243;0,549;2024/2/12 14:00
1,242;0,549;2024/2/12 14:10
1,244;0,549;2024/2/12 14:20
1,253;0,554;2024/2/12 14:30
1,258;0,554;2024/2/12 14:40
1,266;0,554;2024/2/12 14:50
1,278;0,558;2024/2/12 15:00
1,299;0,563;2024/2/12 15:10
1,407;0,587;2024/2/12 15:20
1,71;0,692;2024/2/12 15:30
1,812;0,722;2024/2/12 15:40
1,787;0,698;2024/2/12 15:50
1,713;0,664;2024/2/12 16:00
1,634;0,637;2024/2/12 16:10
1,561;0,616;2024/2/12 16:20
1,5;0,601;2024/2/12 16:30
1,454;0,591;2024/2/12 16:40
1,437;0,587;2024/2/12 16:50
1,477;0,596;2024/2/12 17:00
1,543;0,616;2024/2/12 17:10
1,584;0,626;2024/2/12 17:20
1,608;0,632;2024/2/12 17:30
1,619;0,637;2024/2/12 17:40
1,65;0,653;2024/2/12 17:50
1,667;0,653;2024/2/12 18:00
1,702;0,664;2024/2/12 18:10
1,727;0,675;2024/2/12 18:20
1,737;0,675;2024/2/12 18:30
1,741;0,675;2024/2/12 18:40
1,75;0,681;2024/2/12 18:50
1,745;0,675;2024/2/12 19:00
1,744;0,675;2024/2/12 19:10
1,745;0,675;2024/2/12 19:20
1,746;0,675;2024/2/12 19:30
1,747;0,675;2024/2/12 19:40
1,754;0,681;2024/2/12 19:50
1,758;0,681;2024/2/12 20:00
1,802;0,704;2024/2/12 20:10
1,84;0,722;2024/2/12 20:20
1,858;0,728;2024/2/12 20:30
1,863;0,728;2024/2/12 20:40
1,864;0,728;2024/2/12 20:50
1,85;0,722;2024/2/12 21:00
1,835;0,716;2024/2/12 21:10
1,809;0,704;2024/2/12 21:20
1,781;0,692;2024/2/12 21:30
1,759;0,681;2024/2/12 21:40
1,753;0,681;2024/2/12 21:50
1,751;0,681;2024/2/12 22:00
1,764;0,686;2024/2/12 22:10
1,775;0,692;2024/2/12 22:20
1,775;0,692;2024/2/12 22:30
1,776;0,692;2024/2/12 22:40
1,775;0,692;2024/2/12 22:50
1,773;0,692;2024/2/12 23:00
1,756;0,681;2024/2/12 23:10
1,739;0,675;2024/2/12 23:20
1,722;0,669;2024/2/12 23:30
1,72;0,669;2024/2/12 23:40
1,735;0,675;2024/2/12 23:50
1,747;0,681;2024/2/13
1,747;0,681;2024/2/13 00:10
1,737;0,675;2024/2/13 00:20
1,71;0,664;2024/2/13 00:30
1,692;0,658;2024/2/13 00:40
1,684;0,658;2024/2/13 00:50
1,677;0,653;2024/2/13 01:00
1,673;0,653;2024/2/13 01:10
1,655;0,648;2024/2/13 01:20
1,648;0,648;2024/2/13 01:30
1,636;0,642;2024/2/13 01:40
1,631;0,642;2024/2/13 01:50
1,617;0,637;2024/2/13 02:00
1,611;0,637;2024/2/13 02:10
1,609;0,637;2024/2/13 02:20
1,597;0,632;2024/2/13 02:30
1,58;0,626;2024/2/13 02:40
1,575;0,626;2024/2/13 02:50
1,575;0,626;2024/2/13 03:00
1,571;0,626;2024/2/13 03:10
1,566;0,621;2024/2/13 03:20
1,564;0,621;2024/2/13 03:30
1,563;0,621;2024/2/13 03:40
1,557;0,621;2024/2/13 03:50
1,526;0,611;2024/2/13 04:00
1,52;0,611;2024/2/13 04:10
1,529;0,611;2024/2/13 04:20
1,538;0,616;2024/2/13 04:30
1,54;0,616;2024/2/13 04:40
